Time,ISP_IN_MB,LAN_OUT_MB,ISP_uptime,Delta_ISP_IN_MB,Delta_LAN_OUT_MB,Delta_Time_hr,Restart
2026-03-11 02:00:04,1916.93,2444.62,3398.87,5.0,8.13,1.01,False
2026-03-11 03:00:03,1929.55,2812.24,3399.87,12.62,367.62,1.01,False
2026-03-11 04:00:03,1937.62,2845.52,3400.87,8.07,33.28,1.01,False
2026-03-11 05:00:04,1945.8,2998.58,3401.87,8.18,153.06,1.01,False
2026-03-11 06:00:03,1951.41,3043.28,3402.87,5.61,44.7,1.01,False
2026-03-11 07:00:04,1965.16,3143.42,3403.87,13.75,100.15,1.01,False
2026-03-11 08:00:04,1971.57,3192.76,3404.87,6.41,49.34,1.01,False
2026-03-11 09:00:04,1973.82,3202.97,3405.87,2.25,10.2,1.01,False
2026-03-11 10:00:04,1975.49,3204.67,3406.87,1.67,1.71,1.01,False
2026-03-11 11:00:03,1977.28,3210.64,3407.87,1.78,5.97,1.01,False
2026-03-11 12:00:03,1978.73,3212.17,3408.87,1.46,1.53,1.01,False
2026-03-11 13:00:03,1980.36,3215.08,3409.87,1.62,2.91,1.01,False
2026-03-11 14:00:03,1981.96,3216.95,3410.87,1.6,1.87,1.01,False
2026-03-11 15:00:03,1983.51,3219.14,3411.87,1.55,2.19,1.01,False
2026-03-11 16:00:03,1985.37,3221.69,3412.87,1.85,2.55,1.01,False
2026-03-11 17:00:04,1987.78,3226.48,3413.87,2.41,4.8,1.01,False
2026-03-11 18:00:03,2005.79,3935.64,3414.87,18.01,709.16,1.01,False
2026-03-11 19:00:04,2044.91,791.72,3415.87,39.13,952.08,1.01,False
2026-03-11 20:00:03,2114.14,2000.77,3416.87,69.23,1209.04,1.01,False
2026-03-11 21:00:03,2313.47,2363.34,3417.87,199.33,362.58,1.01,False
2026-03-11 22:00:03,2320.81,2526.4,3418.87,7.34,163.06,1.01,False
2026-03-11 23:00:04,2334.53,2564.8,3419.87,13.71,38.41,1.01,False
2026-03-12 00:00:04,2419.72,2578.11,3420.87,85.2,13.3,1.01,False
2026-03-12 01:00:03,2424.58,2608.25,3421.87,4.86,30.14,1.01,False
2026-03-12 02:00:03,2429.46,2675.29,3422.87,4.88,67.05,1.01,False
2026-03-12 03:00:04,2435.39,2801.81,3423.87,5.93,126.52,1.01,False
2026-03-12 04:00:03,2440.56,2836.28,3424.87,5.18,34.47,1.01,False
2026-03-12 05:00:04,2446.74,2983.3,3425.87,6.18,147.01,1.01,False
2026-03-12 06:00:04,2451.35,2991.97,3426.87,4.61,8.68,1.01,False
2026-03-12 07:00:04,2463.07,3274.37,3427.87,11.72,282.39,1.01,False
2026-03-12 08:00:03,2474.8,3559.1,3428.87,11.73,284.73,1.01,False
2026-03-12 09:00:04,2477.79,3580.19,3429.87,2.98,21.09,1.01,False
2026-03-12 10:00:04,2480.69,3585.19,3430.87,2.9,5.0,1.01,False
2026-03-12 11:00:03,2483.26,3587.81,3431.87,2.57,2.63,1.01,False
2026-03-12 12:00:03,2485.56,3590.45,3432.87,2.3,2.64,1.01,False
2026-03-12 13:00:04,2487.89,3593.17,3433.87,2.34,2.71,1.01,False
2026-03-12 14:00:03,2490.08,3595.32,3434.87,2.19,2.16,1.01,False
2026-03-12 15:00:03,2502.4,3842.03,3435.87,12.32,246.71,1.01,False
2026-03-12 16:00:03,2521.72,451.65,3436.87,19.33,705.62,1.01,False
2026-03-12 17:00:03,2541.12,1236.72,3437.87,19.39,785.07,1.01,False
2026-03-12 18:00:03,2556.5,1778.26,3438.87,15.38,541.53,1.01,False
2026-03-12 19:00:04,2626.08,2379.14,3439.87,69.59,600.89,1.01,False
2026-03-12 20:00:04,2648.6,2631.52,3440.87,22.52,252.38,1.01,False
2026-03-12 21:00:03,2767.69,2951.0,3441.87,119.09,319.48,1.01,False
2026-03-12 22:00:03,2774.17,2977.52,3442.87,6.48,26.52,1.01,False
2026-03-12 23:00:03,2778.88,2985.23,3443.87,4.71,7.71,1.01,False
2026-03-13 00:00:03,2866.66,2994.16,3444.87,87.78,8.93,1.01,False
2026-03-13 01:00:03,2870.97,3002.23,3445.87,4.31,8.07,1.01,False
2026-03-13 02:00:04,2874.99,3011.65,3446.87,4.01,9.42,1.01,False
2026-03-13 03:00:04,2880.39,3059.47,3447.87,5.4,47.82,1.01,False
2026-03-13 04:00:03,2884.85,3096.82,3448.87,4.46,37.34,1.01,False
2026-03-13 05:00:03,2889.48,3104.0,3449.87,4.63,7.18,1.01,False
2026-03-13 06:00:04,2893.9,3128.12,3450.87,4.43,24.12,1.01,False
2026-03-13 07:00:03,2914.91,3750.27,3451.87,21.01,622.16,1.01,False
2026-03-13 08:00:03,2958.72,2050.08,3452.87,43.81,2395.81,1.01,False
2026-03-13 09:00:03,3010.98,1082.64,3453.87,52.26,3128.56,1.01,False
2026-03-13 10:00:04,3021.77,1224.41,3454.87,10.79,141.76,1.01,False
2026-03-13 11:00:04,3029.55,1234.37,3455.87,7.78,9.97,1.01,False
2026-03-13 12:00:04,3041.15,1290.47,3456.87,11.59,56.09,1.01,False
2026-03-13 13:00:04,3054.95,2154.75,3457.87,13.8,864.28,1.01,False
2026-03-13 14:00:04,3086.8,2797.86,3458.87,31.85,643.12,1.01,False
2026-03-13 15:00:04,3113.13,3268.34,3459.87,26.33,470.47,1.01,False
2026-03-13 16:00:03,3202.94,4020.8,3460.87,89.81,752.46,1.01,False
2026-03-13 17:00:04,3243.93,407.25,3461.87,40.99,482.46,1.01,False
2026-03-13 18:00:04,3282.6,826.08,3462.87,38.67,418.83,1.01,False
2026-03-13 19:00:04,3362.45,1333.14,3463.87,79.84,507.06,1.01,False
2026-03-13 20:00:04,3386.1,1957.24,3464.87,23.66,624.1,1.01,False
2026-03-13 21:00:04,3420.51,2235.44,3465.87,34.41,278.19,1.01,False
2026-03-13 22:00:03,3521.08,2315.7,3466.87,100.57,80.26,1.01,False
2026-03-13 23:00:03,3529.46,2325.24,3467.87,8.38,9.54,1.01,False
2026-03-14 00:00:04,3763.79,2337.04,3468.87,234.33,11.8,1.01,False
2026-03-14 01:00:03,3773.1,2354.67,3469.87,9.31,17.63,1.01,False
2026-03-14 02:00:03,3782.68,2443.45,3470.87,9.58,88.79,1.01,False
2026-03-14 03:00:03,3790.75,2460.32,3471.87,8.07,16.87,1.01,False
2026-03-14 04:00:04,3798.62,2489.17,3472.87,7.86,28.85,1.01,False
2026-03-14 05:00:04,3806.48,2519.24,3473.87,7.86,30.06,1.01,False
2026-03-14 06:00:03,3814.71,2574.38,3474.87,8.23,55.14,1.01,False
2026-03-14 07:00:04,3828.33,2813.53,3475.87,13.62,239.15,1.01,False
2026-03-14 08:00:03,3864.7,3201.62,3476.87,36.37,388.09,1.01,False
2026-03-14 09:00:04,3883.9,3505.72,3477.87,19.2,304.1,1.01,False
2026-03-14 10:00:04,3930.35,3525.81,3478.87,46.46,20.09,1.01,False
2026-03-14 11:00:03,3948.34,3556.65,3479.87,17.98,30.84,1.01,False
2026-03-14 12:00:04,3964.84,3569.19,3480.87,16.5,12.54,1.01,False
2026-03-14 13:00:04,3971.06,3577.89,3481.87,6.22,8.7,1.01,False
2026-03-14 14:00:04,3987.48,3634.89,3482.87,16.42,57.0,1.01,False
2026-03-14 15:00:03,3997.97,3796.97,3483.87,10.49,162.08,1.01,False
2026-03-14 16:00:04,4040.47,645.22,3484.87,42.5,944.25,1.01,False
2026-03-14 17:00:04,4082.25,1041.97,3485.87,41.78,396.75,1.01,False
2026-03-14 18:00:04,7.88,1513.81,3486.87,21.63,471.84,1.01,False
2026-03-14 19:00:03,30.69,2084.73,3487.87,22.8,570.93,1.01,False
2026-03-14 20:00:04,63.2,2543.26,3488.87,32.51,458.53,1.01,False
2026-03-14 21:00:04,95.59,2728.28,3489.87,32.39,185.02,1.01,False
2026-03-14 22:00:04,290.2,3423.71,3490.87,194.61,695.43,1.01,False
2026-03-14 23:00:04,305.38,3756.34,3491.87,15.18,332.63,1.01,False
2026-03-15 00:00:03,390.36,3765.8,3492.87,84.98,9.46,1.01,False
2026-03-15 01:00:03,395.82,3779.82,3493.87,5.46,14.02,1.01,False
2026-03-15 02:00:04,402.49,3789.66,3494.87,6.67,9.84,1.01,False
2026-03-15 03:00:03,409.47,3908.31,3495.87,6.98,118.65,1.01,False
2026-03-15 04:00:04,415.26,3915.74,3496.87,5.79,7.43,1.01,False
2026-03-15 05:00:03,421.72,3935.44,3497.87,6.46,19.71,1.01,False
2026-03-15 06:00:03,427.44,3941.48,3498.87,5.72,6.03,1.01,False
2026-03-15 07:00:04,435.7,4063.88,3499.87,8.26,122.4,1.01,False
2026-03-15 08:00:03,457.74,831.92,3500.87,22.03,864.05,1.01,False
2026-03-15 09:00:03,485.4,1689.33,3501.87,27.66,857.41,1.01,False
2026-03-15 10:00:03,548.37,2246.99,3502.87,62.97,557.66,1.01,False
2026-03-15 11:00:03,620.64,2718.41,3503.87,72.27,471.42,1.01,False
2026-03-15 12:00:04,695.89,3315.16,3504.87,75.25,596.75,1.01,False
2026-03-15 13:00:03,766.32,3610.17,3505.87,70.44,295.01,1.01,False
2026-03-15 14:00:03,822.28,969.32,3506.87,55.96,1455.15,1.01,False
2026-03-15 15:00:04,871.5,2755.18,3507.87,49.22,1785.86,1.01,False
2026-03-15 16:00:04,956.89,1594.57,3508.87,85.38,2935.39,1.01,False
2026-03-15 17:00:04,997.15,2382.39,3509.87,40.26,787.81,1.01,False
2026-03-15 18:00:03,1018.15,3258.34,3510.87,21.0,875.95,1.01,False
2026-03-15 19:00:04,1046.25,4009.36,3511.87,28.11,751.02,1.01,False
2026-03-15 20:00:03,1064.04,329.4,3512.87,17.79,416.04,1.01,False
2026-03-15 21:00:04,1116.58,456.47,3513.87,52.53,127.07,1.01,False
2026-03-15 22:00:04,1295.58,520.86,3514.87,179.0,64.39,1.01,False
2026-03-15 23:00:03,1306.4,535.58,3515.87,10.82,14.71,1.01,False
2026-03-16 00:00:04,1357.6,546.87,3516.87,51.2,11.29,1.01,False
2026-03-16 01:00:03,1364.33,557.29,3517.87,6.73,10.43,1.01,False
2026-03-16 02:00:03,1370.97,567.18,3518.87,6.65,9.88,1.01,False
2026-03-16 03:00:04,1377.62,575.2,3519.87,6.65,8.03,1.01,False
2026-03-16 04:00:04,1384.74,583.42,3520.87,7.12,8.22,1.01,False
2026-03-16 05:00:04,1390.43,589.53,3521.87,5.69,6.1,1.01,False
2026-03-16 06:00:03,1396.41,595.52,3522.87,5.97,5.99,1.01,False
2026-03-16 07:00:04,1416.27,1127.71,3523.87,19.86,532.19,1.01,False
2026-03-16 08:00:03,1423.92,1155.06,3524.87,7.65,27.36,1.01,False
2026-03-16 09:00:04,1426.59,1158.27,3525.87,2.67,3.2,1.01,False
2026-03-16 10:00:03,1430.13,1162.3,3526.87,3.55,4.03,1.01,False
2026-03-16 11:00:04,1433.64,1165.02,3527.87,3.51,2.73,1.01,False
2026-03-16 12:00:03,1437.01,1167.8,3528.87,3.37,2.78,1.01,False
2026-03-16 13:00:03,1441.03,1179.02,3529.87,4.02,11.22,1.01,False
2026-03-16 14:00:03,1444.32,1182.16,3530.87,3.29,3.15,1.01,False
2026-03-16 15:00:04,1447.93,1185.05,3531.87,3.61,2.89,1.01,False
2026-03-16 16:00:03,1460.02,1477.11,3532.87,12.09,292.06,1.01,False
2026-03-16 17:00:03,1481.22,2185.54,3533.87,21.2,708.43,1.01,False
2026-03-16 18:00:04,1510.91,2813.4,3534.87,29.69,627.86,1.01,False
2026-03-16 19:00:03,1590.08,3468.35,3535.87,79.17,654.95,1.01,False
2026-03-16 20:00:03,1637.47,7.37,3536.87,47.39,635.03,1.01,False
2026-03-16 21:00:03,1663.35,243.84,3537.87,25.88,236.46,1.01,False
2026-03-16 22:00:03,1792.01,265.13,3538.87,128.66,21.3,1.01,False
2026-03-16 23:00:03,1803.88,298.95,3539.87,11.87,33.82,1.01,False
2026-03-17 00:00:03,1883.6,323.13,3540.87,79.72,24.18,1.01,False
2026-03-17 01:00:03,1889.74,335.84,3541.87,6.15,12.71,1.01,False
2026-03-17 02:00:03,1899.18,551.17,3542.87,9.44,215.33,1.01,False
2026-03-17 03:00:03,1908.39,661.78,3543.87,9.21,110.62,1.01,False
2026-03-17 04:00:03,1914.56,684.62,3544.87,6.17,22.84,1.01,False
2026-03-17 05:00:03,1922.14,760.48,3545.87,7.59,75.86,1.01,False
2026-03-17 06:00:04,1927.97,769.43,3546.87,5.83,8.96,1.01,False
2026-03-17 07:00:03,1972.95,911.62,3547.87,44.98,142.19,1.01,False
2026-03-17 08:00:03,2052.52,940.66,3548.87,79.57,29.03,1.01,False
2026-03-17 09:00:03,2055.61,959.96,3549.87,3.09,19.3,1.01,False
2026-03-17 10:00:03,2058.86,963.16,3550.87,3.25,3.2,1.01,False
2026-03-17 11:00:03,2061.46,965.28,3551.87,2.6,2.12,1.01,False
2026-03-17 12:00:04,2064.34,967.71,3552.87,2.88,2.44,1.01,False
2026-03-17 13:00:03,2066.85,971.19,3553.87,2.51,3.48,1.01,False
2026-03-17 14:00:03,2069.45,975.46,3554.87,2.61,4.27,1.01,False
2026-03-17 15:00:03,2072.09,977.76,3555.87,2.63,2.3,1.01,False
2026-03-17 16:00:04,2097.39,1109.57,3556.87,25.31,131.81,1.01,False
2026-03-17 17:00:04,2162.55,1516.58,3557.87,65.15,407.01,1.01,False
2026-03-17 18:00:04,2216.63,2013.8,3558.87,54.09,497.22,1.01,False
2026-03-17 19:00:03,2225.51,2108.87,3559.87,8.88,95.06,1.01,False
2026-03-17 20:00:04,2247.75,2947.56,3560.87,22.23,838.69,1.01,False
2026-03-17 21:00:03,2300.18,3049.54,3561.87,52.44,101.98,1.01,False
2026-03-17 22:00:03,2321.36,3173.98,3562.87,21.18,124.44,1.01,False
2026-03-17 23:00:03,2349.29,3195.55,3563.87,27.92,21.58,1.01,False
2026-03-18 00:00:04,2409.55,3204.83,3564.87,60.26,9.28,1.01,False
2026-03-18 01:00:04,2414.78,3218.86,3565.87,5.24,14.03,1.01,False
2026-03-18 02:00:03,2418.99,3228.38,3566.87,4.2,9.52,1.01,False
2026-03-18 03:00:03,2423.06,3254.64,3567.87,4.08,26.26,1.01,False
2026-03-18 04:00:04,2426.56,3261.41,3568.87,3.5,6.77,1.01,False
2026-03-18 05:00:04,2430.19,3268.11,3569.87,3.63,6.7,1.01,False
2026-03-18 06:00:04,2433.58,3272.89,3570.87,3.39,4.78,1.01,False
2026-03-18 07:00:04,2443.79,3370.99,3571.87,10.2,98.1,1.01,False
2026-03-18 08:00:04,2496.64,3522.44,3572.87,52.85,151.45,1.01,False
2026-03-18 09:00:03,2500.2,3542.55,3573.87,3.56,20.11,1.01,False
2026-03-18 10:00:04,2503.19,3545.28,3574.87,2.99,2.73,1.01,False
2026-03-18 11:00:03,2505.37,3548.29,3575.87,2.17,3.02,1.01,False
2026-03-18 12:00:04,2508.21,3551.34,3576.87,2.84,3.05,1.01,False
2026-03-18 13:00:03,2511.09,3555.32,3577.87,2.88,3.98,1.01,False
2026-03-18 14:00:04,2513.74,3560.98,3578.87,2.65,5.66,1.01,False
2026-03-18 15:00:04,2516.43,3564.02,3579.87,2.69,3.04,1.01,False
2026-03-18 16:00:04,2519.18,3567.66,3580.87,2.75,3.64,1.01,False
2026-03-18 17:00:03,2535.3,173.98,3581.87,16.12,702.32,1.01,False
2026-03-18 18:00:03,2561.81,1341.86,3582.87,26.51,1167.88,1.01,False
2026-03-18 19:00:03,2593.86,2362.4,3583.87,32.05,1020.54,1.01,False
2026-03-18 20:00:03,2639.47,3719.29,3584.87,45.6,1356.88,1.01,False
2026-03-18 21:00:03,2662.84,3867.32,3585.87,23.37,148.03,1.01,False
2026-03-18 22:00:03,2727.69,4006.17,3586.87,64.86,138.85,1.01,False
2026-03-18 23:00:04,2897.98,4074.64,3587.87,170.29,68.48,1.01,False
2026-03-19 00:00:03,2980.69,4085.3,3588.87,82.7,10.65,1.01,False
2026-03-19 01:00:03,2986.16,1.92,3589.87,5.47,12.62,1.01,False
2026-03-19 02:00:04,2992.29,49.72,3590.87,6.13,47.81,1.01,False
2026-03-19 03:00:03,2998.24,56.74,3591.87,5.95,7.01,1.01,False
2026-03-19 04:00:03,3003.36,62.3,3592.87,5.12,5.56,1.01,False
2026-03-19 05:00:04,3009.36,93.9,3593.87,6.0,31.6,1.01,False
2026-03-19 06:00:04,3015.59,114.09,3594.87,6.23,20.19,1.01,False
2026-03-19 07:00:03,3024.95,154.96,3595.87,9.36,40.87,1.01,False
2026-03-19 08:00:04,3033.61,207.28,3596.87,8.66,52.32,1.01,False
2026-03-19 09:00:03,3036.58,226.41,3597.87,2.97,19.13,1.01,False
2026-03-19 10:00:04,3039.73,229.27,3598.87,3.15,2.85,1.01,False
2026-03-19 11:00:03,3042.96,232.24,3599.87,3.23,2.98,1.01,False
2026-03-19 12:00:03,3046.58,236.56,3600.87,3.62,4.32,1.01,False
2026-03-19 13:00:03,3049.39,239.74,3601.87,2.81,3.19,1.01,False
2026-03-19 14:00:04,3052.33,241.98,3602.87,2.94,2.24,1.01,False
2026-03-19 15:00:04,3054.96,245.54,3603.87,2.63,3.56,1.01,False
2026-03-19 16:00:04,3057.83,248.05,3604.87,2.87,2.52,1.01,False
2026-03-19 17:00:03,3060.89,251.84,3605.87,3.06,3.79,1.01,False
2026-03-19 18:00:03,3102.49,372.22,3606.87,41.6,120.38,1.01,False
2026-03-19 19:00:04,3128.47,484.06,3607.87,25.98,111.84,1.01,False
2026-03-19 20:00:03,3176.47,924.75,3608.87,48.0,440.69,1.01,False
2026-03-19 21:00:03,3246.14,1391.3,3609.87,69.67,466.55,1.01,False
2026-03-19 22:00:03,3257.04,1409.12,3610.87,10.9,17.81,1.01,False
2026-03-19 23:00:04,3306.17,1457.28,3611.87,49.13,48.17,1.01,False
2026-03-20 00:00:03,3412.28,1471.35,3612.87,106.11,14.07,1.01,False
2026-03-20 01:00:04,3532.5,1501.02,3613.87,120.22,29.67,1.01,False
2026-03-20 02:00:04,3540.76,1544.44,3614.87,8.27,43.42,1.01,False
2026-03-20 03:00:03,3563.62,2568.16,3615.87,22.86,1023.72,1.01,False
2026-03-20 04:00:03,3573.05,2744.27,3616.87,9.43,176.11,1.01,False
2026-03-20 05:00:04,3581.38,2865.27,3617.87,8.33,121.0,1.01,False
2026-03-20 06:00:03,3590.33,2975.07,3618.87,8.95,109.8,1.01,False
2026-03-20 07:00:04,3607.1,3270.35,3619.87,16.77,295.28,1.01,False
2026-03-20 08:00:03,3623.18,3359.4,3620.87,16.08,89.05,1.01,False
2026-03-20 09:00:03,3629.11,3423.52,3621.87,5.93,64.12,1.01,False
2026-03-20 10:00:04,3633.06,3427.7,3622.87,3.95,4.19,1.01,False
2026-03-20 11:00:03,3636.59,3433.27,3623.87,3.53,5.57,1.01,False
2026-03-20 12:00:04,3641.33,3438.18,3624.87,4.74,4.91,1.01,False
2026-03-20 13:00:03,3644.59,3442.28,3625.87,3.25,4.1,1.01,False
2026-03-20 14:00:03,3648.9,3452.61,3626.87,4.31,10.34,1.01,False
2026-03-20 15:00:03,3653.08,3457.13,3627.87,4.18,4.51,1.01,False
2026-03-20 16:00:04,3668.27,20.25,3628.87,15.18,659.12,1.01,False
2026-03-20 17:00:03,3685.46,964.03,3629.87,17.19,943.78,1.01,False
2026-03-20 18:00:03,3701.93,1644.1,3630.87,16.47,680.07,1.01,False
2026-03-20 19:00:04,3888.68,2263.35,3631.87,186.75,619.25,1.01,False
2026-03-20 20:00:03,8.08,2588.93,3632.87,215.4,325.58,1.01,False
2026-03-20 21:00:03,25.47,3160.64,3633.87,17.39,571.71,1.01,False
2026-03-20 22:00:03,75.85,184.77,3634.87,50.38,1120.12,1.01,False
2026-03-20 23:00:03,225.33,1077.53,3635.87,149.48,892.76,1.01,False
2026-03-21 00:00:03,232.67,1089.32,3636.87,7.34,11.8,1.01,False
2026-03-21 01:00:03,341.82,1100.22,3637.87,109.15,10.9,1.01,False
2026-03-21 02:00:03,346.26,1119.73,3638.87,4.44,19.51,1.01,False
2026-03-21 03:00:03,352.2,1156.08,3639.87,5.94,36.35,1.01,False
2026-03-21 04:00:03,356.92,1162.38,3640.87,4.73,6.3,1.01,False
2026-03-21 05:00:04,361.98,1207.19,3641.87,5.06,44.81,1.01,False
2026-03-21 06:00:04,372.29,1764.37,3642.87,10.31,557.18,1.01,False
2026-03-21 07:00:04,381.14,1962.03,3643.87,8.85,197.66,1.01,False
2026-03-21 08:00:04,410.76,2916.41,3644.87,29.63,954.38,1.01,False
2026-03-21 09:00:04,598.19,452.36,3645.87,187.43,1631.95,1.01,False
2026-03-21 10:00:03,684.25,2267.1,3646.87,86.05,1814.74,1.01,False
2026-03-21 11:00:04,740.33,3145.24,3647.87,56.08,878.14,1.01,False
2026-03-21 12:00:04,820.36,3783.74,3648.87,80.03,638.5,1.01,False
2026-03-21 13:00:03,876.93,404.63,3649.87,56.57,716.89,1.01,False
2026-03-21 14:00:04,903.16,1013.14,3650.87,26.23,608.51,1.01,False
2026-03-21 15:00:03,952.5,1435.79,3651.87,49.34,422.65,1.01,False
2026-03-21 16:00:03,1016.4,1662.76,3652.87,63.9,226.97,1.01,False
2026-03-21 17:00:04,1076.1,1864.2,3653.87,59.7,201.44,1.01,False
2026-03-21 18:00:03,1162.87,2074.94,3654.87,86.77,210.74,1.01,False
2026-03-21 19:00:03,1196.73,2325.63,3655.87,33.86,250.68,1.01,False
2026-03-21 20:00:04,1233.37,3698.61,3656.87,36.64,1372.99,1.01,False
2026-03-21 21:00:04,1270.54,647.31,3657.87,37.17,1044.7,1.01,False
2026-03-21 22:00:04,1296.0,1722.85,3658.87,25.46,1075.54,1.01,False
2026-03-21 23:00:03,1387.77,1745.6,3659.87,91.77,22.75,1.01,False
2026-03-22 00:00:03,1395.81,1754.7,3660.87,8.04,9.1,1.01,False
2026-03-22 01:00:03,1467.56,1764.63,3661.87,71.75,9.93,1.01,False
2026-03-22 02:00:03,1473.57,1823.94,3662.87,6.01,59.3,1.01,False
2026-03-22 03:00:03,1478.92,1925.69,3663.87,5.35,101.75,1.01,False
2026-03-22 04:00:03,1484.99,1983.36,3664.87,6.08,57.67,1.01,False
2026-03-22 05:00:04,1490.31,1995.82,3665.87,5.32,12.46,1.01,False
2026-03-22 06:00:04,1495.7,2049.92,3666.87,5.39,54.1,1.01,False
2026-03-22 07:00:03,1504.92,2112.69,3667.87,9.22,62.77,1.01,False
2026-03-22 08:00:03,1580.32,2519.53,3668.87,75.4,406.84,1.01,False
2026-03-22 09:00:03,1632.93,2917.09,3669.87,52.61,397.56,1.01,False
2026-03-22 10:00:04,1686.71,3163.86,3670.87,53.78,246.77,1.01,False
2026-03-22 11:00:03,1763.71,3394.97,3671.87,77.01,231.11,1.01,False
2026-03-22 12:00:04,1823.15,3655.52,3672.87,59.44,260.55,1.01,False
2026-03-22 13:00:03,1853.86,3790.84,3673.87,30.71,135.32,1.01,False
2026-03-22 14:00:03,1872.85,3871.81,3674.87,18.99,80.97,1.01,False
2026-03-22 15:00:03,1881.32,3899.55,3675.87,8.47,27.74,1.01,False
2026-03-22 16:00:03,1885.21,3902.83,3676.87,3.89,3.28,1.01,False
2026-03-22 17:00:04,1887.99,3907.43,3677.87,2.78,4.6,1.01,False
2026-03-22 18:00:04,1891.56,3911.91,3678.87,3.57,4.48,1.01,False
2026-03-22 19:00:03,1903.98,4018.06,3679.87,12.42,106.15,1.01,False
2026-03-22 20:00:03,1939.73,790.43,3680.87,35.76,868.37,1.01,False
2026-03-22 21:00:03,1963.68,1313.22,3681.87,23.95,522.79,1.01,False
2026-03-22 22:00:03,1985.74,1340.44,3682.87,22.06,27.22,1.01,False
2026-03-22 23:00:03,1990.59,1345.93,3683.87,4.85,5.5,1.01,False
2026-03-23 00:00:03,1994.72,1353.56,3684.87,4.12,7.63,1.01,False
2026-03-23 01:00:03,2043.77,1359.32,3685.87,49.05,5.76,1.01,False
2026-03-23 02:00:03,2046.38,1365.22,3686.87,2.61,5.9,1.01,False
2026-03-23 03:00:03,2049.8,1369.16,3687.87,3.42,3.94,1.01,False
2026-03-23 04:00:03,2052.95,1375.21,3688.87,3.15,6.05,1.01,False
2026-03-23 05:00:03,2056.18,1391.0,3689.87,3.24,15.79,1.01,False
2026-03-23 06:00:04,2058.99,1394.57,3690.87,2.81,3.57,1.01,False
2026-03-23 07:00:03,2062.85,1400.0,3691.87,3.85,5.43,1.01,False
2026-03-23 08:00:03,2132.59,1470.58,3692.87,69.74,70.58,1.01,False
2026-03-23 09:00:03,2310.4,1546.78,3693.87,177.82,76.19,1.01,False
2026-03-23 10:00:04,2326.49,1562.1,3694.87,16.09,15.33,1.01,False
2026-03-23 11:00:03,2328.7,1567.24,3695.87,2.2,5.14,1.01,False
2026-03-23 12:00:03,2330.93,1570.11,3696.87,2.23,2.86,1.01,False
2026-03-23 13:00:03,2332.8,1575.19,3697.87,1.87,5.09,1.01,False
2026-03-23 14:00:04,2334.68,1577.02,3698.87,1.88,1.83,1.01,False
2026-03-23 15:00:04,2336.47,1579.13,3699.87,1.79,2.11,1.01,False
2026-03-23 16:00:03,2338.33,1581.16,3700.87,1.86,2.03,1.01,False
2026-03-23 17:00:03,2350.74,1951.55,3701.87,12.41,370.39,1.01,False
2026-03-23 18:00:03,2365.97,2863.7,3702.87,15.23,912.15,1.01,False
2026-03-23 19:00:04,2400.25,3710.84,3703.87,34.29,847.14,1.01,False
2026-03-23 20:00:03,2428.57,251.33,3704.87,28.32,636.49,1.01,False
2026-03-23 21:00:03,2453.84,766.43,3705.87,25.27,515.1,1.01,False
2026-03-23 22:00:04,2522.34,840.09,3706.87,68.49,73.66,1.01,False
2026-03-23 23:00:03,2530.53,858.69,3707.87,8.19,18.59,1.01,False
2026-03-24 00:00:04,2538.68,877.0,3708.87,8.15,18.32,1.01,False
2026-03-24 01:00:04,2628.92,886.49,3709.87,90.24,9.49,1.01,False
2026-03-24 02:00:04,2635.72,917.84,3710.87,6.8,31.35,1.01,False
2026-03-24 03:00:03,2642.88,943.51,3711.87,7.16,25.67,1.01,False
2026-03-24 04:00:04,2649.8,952.67,3712.87,6.92,9.16,1.01,False
2026-03-24 05:00:03,2657.07,990.95,3713.87,7.27,38.28,1.01,False
2026-03-24 06:00:03,2664.12,998.03,3714.87,7.05,7.08,1.01,False
2026-03-24 07:00:04,2670.43,1010.95,3715.87,6.31,12.92,1.01,False
2026-03-24 08:00:03,2706.08,1024.73,3716.87,35.65,13.78,1.01,False
2026-03-24 09:00:03,2709.61,1029.02,3717.87,3.53,4.29,1.01,False
2026-03-24 10:00:04,2713.62,1050.83,3718.87,4.01,21.81,1.01,False
2026-03-24 11:00:04,2719.32,1056.81,3719.87,5.69,5.98,1.01,False
2026-03-24 12:00:04,2722.49,1059.65,3720.87,3.17,2.83,1.01,False
2026-03-24 13:00:03,2726.23,1066.16,3721.87,3.75,6.51,1.01,False
2026-03-24 14:00:03,2729.36,1068.64,3722.87,3.13,2.48,1.01,False
2026-03-24 15:00:03,2732.75,1073.3,3723.87,3.39,4.66,1.01,False
2026-03-24 16:00:04,2741.48,1105.09,3724.87,8.72,31.79,1.01,False
2026-03-24 17:00:04,2844.8,1433.53,3725.87,103.33,328.44,1.01,False
2026-03-24 18:00:04,2872.04,2552.88,3726.87,27.24,1119.35,1.01,False
2026-03-24 19:00:04,2889.64,3481.34,3727.87,17.6,928.47,1.01,False
2026-03-24 20:00:03,2922.77,26.01,3728.87,33.13,640.67,1.01,False
2026-03-24 21:00:03,2943.69,84.43,3729.87,20.92,58.42,1.01,False
2026-03-24 22:00:04,3013.34,115.12,3730.87,69.65,30.69,1.01,False
2026-03-24 23:00:04,3018.06,121.82,3731.87,4.72,6.7,1.01,False
